Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Avg_Temperature,Max_Temperature,Min_Temperature
Tapioca,2017,Kharif     ,Andhra Pradesh,8.918516400357067,11.436087616245603,868.2,13.977427788477517,7.951150797012317,5.0725,28.302,38.051,20.526
Tapioca,2017,Rabi       ,Andhra Pradesh,3.6888794541139363,6.163314804034641,868.2,8.722768928378526,2.761274962339508,5.0725,28.302,38.051,20.526
Tobacco,2017,Kharif     ,Andhra Pradesh,10.41120836134864,12.79271421061123,868.2,15.470222892057627,9.4436734334587,5.0725,28.302,38.051,20.526
Tobacco,2017,Rabi       ,Andhra Pradesh,11.275911157970228,12.028010006656594,868.2,16.334942997106623,10.308347811093011,2.319,28.302,38.051,20.526
Urad,2017,Kharif     ,Andhra Pradesh,10.732017535802774,10.536778565942708,868.2,15.791040273018305,9.764469133678839,0.87,28.302,38.051,20.526
Urad,2017,Rabi       ,Andhra Pradesh,12.786731187844762,12.717140240018887,868.2,17.845772841265603,11.819151726157614,0.912,28.302,38.051,20.526
Wheat,2017,Kharif     ,Andhra Pradesh,2.4849066497880004,2.1972245773362196,868.2,7.457516960006148,1.6448050562713916,0.85,28.302,38.051,20.526
Wheat,2017,Rabi       ,Andhra Pradesh,3.6635616461296463,3.332204510175204,868.2,8.69679772711571,2.73696154459663,0.717,28.302,38.051,20.526
other oilseeds,2017,Kharif     ,Andhra Pradesh,11.409030541474012,14.39266871766053,868.2,16.46806395034877,10.441464617153681,5.0725,28.302,38.051,20.526
Arecanut,2017,Kharif     ,Puducherry,3.970291913552122,4.3694478524670215,1582.4,9.010410291080234,3.033028058297688,1.5,28.275,32.742,24.498
Bajra,2017,Kharif     ,Puducherry,2.302585092994046,3.258096538021482,1582.4,7.2569744979494875,1.4861396960896067,2.78,28.275,32.742,24.498
Bajra,2017,Rabi       ,Puducherry,1.2543220918560989,1.9459101490553132,1582.4,6.182980213266594,0.5653138090500605,3.0,28.275,32.742,24.498
Bajra,2017,Summer     ,Puducherry,1.3862943611198906,2.1972245773362196,1582.4,6.182980213266594,0.76080582903376,2.67,28.275,32.742,24.498
Banana,2017,Kharif     ,Puducherry,5.521460917862246,7.988542982737695,1582.4,10.576522837981532,4.560382003197957,5.0725,28.275,32.742,24.498
Black pepper,2017,Kharif     ,Puducherry,2.3978952727983707,2.9444389791664403,1582.4,7.362264487269224,1.5686159179138452,1.8,28.275,32.742,24.498
Cashewnut,2017,Kharif     ,Puducherry,4.997212273764115,3.784189633918261,1582.4,10.049520227489474,4.040592106222854,0.347,28.275,32.742,24.498
Coconut ,2017,Whole Year ,Puducherry,7.555381944240273,16.855020501722493,1582.4,12.613906279797737,6.588651336522016,5.0725,28.275,32.742,24.498
Cotton(lint),2017,Kharif     ,Puducherry,5.043425116919247,5.10594547390058,1582.4,10.096038279191829,4.086312390524837,1.42,28.275,32.742,24.498
Dry chillies,2017,Kharif     ,Puducherry,1.2543220918560989,2.3978952727983707,1582.4,6.182980213266594,0.3220834991691133,5.0725,28.275,32.742,24.498
Dry chillies,2017,Rabi       ,Puducherry,1.3862943611198906,3.4339872044851463,1582.4,6.182980213266594,0.76080582903376,5.0725,28.275,32.742,24.498
Dry chillies,2017,Summer     ,Puducherry,1.3862943611198906,3.2188758248682006,1582.4,6.182980213266594,0.76080582903376,5.0725,28.275,32.742,24.498
Groundnut,2017,Kharif     ,Puducherry,1.2543220918560989,1.9459101490553132,1582.4,6.182980213266594,0.5653138090500605,3.0,28.275,32.742,24.498
Groundnut,2017,Rabi       ,Puducherry,5.5093883366279774,6.6052979209482015,1582.4,10.564401788520938,4.548388171889107,3.0,28.275,32.742,24.498
Groundnut,2017,Summer     ,Puducherry,3.295836866004329,4.3694478524670215,1582.4,8.317385234798992,2.3869262414277967,3.0,28.275,32.742,24.498
Jowar,2017,Kharif     ,Puducherry,1.3862943611198906,2.302585092994046,1582.4,6.182980213266594,0.76080582903376,3.0,28.275,32.742,24.498
Jowar,2017,Summer     ,Puducherry,1.2543220918560989,1.9459101490553132,1582.4,6.182980213266594,0.5653138090500605,3.0,28.275,32.742,24.498
Moong(Green Gram),2017,Rabi       ,Puducherry,1.3862943611198906,1.3862943611198906,1582.4,6.182980213266594,0.76080582903376,1.0,28.275,32.742,24.498
Moong(Green Gram),2017,Summer     ,Puducherry,6.456769655572163,5.0238805208462765,1582.4,11.514252983427557,5.491743703074097,0.513,28.275,32.742,24.498
Onion,2017,Kharif     ,Puducherry,1.2543220918560989,2.3978952727983707,1582.4,6.182980213266594,0.5653138090500605,5.0,28.275,32.742,24.498
Onion,2017,Summer     ,Puducherry,1.2543220918560989,1.791759469228055,1582.4,6.182980213266594,0.3220834991691133,5.0,28.275,32.742,24.498
Other  Rabi pulses,2017,Rabi       ,Puducherry,4.248495242049359,5.337538079701318,1582.4,9.293242986215587,3.30395199722332,3.0,28.275,32.742,24.498
Other Cereals,2017,Rabi       ,Puducherry,1.791759469228055,2.1972245773362196,1582.4,6.6697518647609035,1.0647107369924282,1.6,28.275,32.742,24.498
Other Kharif pulses,2017,Kharif     ,Puducherry,1.791759469228055,2.70805020110221,1582.4,6.6697518647609035,1.0647107369924282,2.8,28.275,32.742,24.498
Other Summer Pulses,2017,Summer     ,Puducherry,2.772588722239781,3.7612001156935624,1582.4,7.767517986514419,1.9021075263969205,2.8,28.275,32.742,24.498
Ragi,2017,Kharif     ,Puducherry,2.995732273553991,4.060443010546419,1582.4,8.003817652712009,2.1065702090680882,3.0,28.275,32.742,24.498
Ragi,2017,Rabi       ,Puducherry,1.3862943611198906,2.302585092994046,1582.4,6.182980213266594,0.76080582903376,3.0,28.275,32.742,24.498
Ragi,2017,Summer     ,Puducherry,3.1780538303479458,4.174387269895637,1582.4,8.194814768761468,2.2762411176544437,2.78,28.275,32.742,24.498
Rice,2017,Kharif     ,Puducherry,8.372398606513004,9.634430944207512,1582.4,13.431213321252894,7.405191665629111,3.257,28.275,32.742,24.498
Rice,2017,Rabi       ,Puducherry,9.07680897935166,10.134162670265685,1582.4,14.13573984639303,8.109411401872713,3.27,28.275,32.742,24.498
Rice,2017,Summer     ,Puducherry,8.365905077202456,9.649820358671624,1582.4,13.424718295231445,7.3987005924347,2.85,28.275,32.742,24.498
Sesamum,2017,Kharif     ,Puducherry,1.6094379124341003,1.9459101490553132,1582.4,6.4469254415373864,0.9242589015233319,1.5,28.275,32.742,24.498
Sesamum,2017,Rabi       ,Puducherry,1.791759469228055,1.791759469228055,1582.4,6.6697518647609035,1.0647107369924282,1.0,28.275,32.742,24.498
Sesamum,2017,Summer     ,Puducherry,4.48863636973214,4.574710978503383,1582.4,9.536453422745842,3.53921867955953,0.705,28.275,32.742,24.498
Small millets,2017,Kharif     ,Puducherry,1.791759469228055,2.1972245773362196,1582.4,6.6697518647609035,1.0647107369924282,1.6,28.275,32.742,24.498
Sugarcane,2017,Kharif     ,Puducherry,7.27655640271871,12.104183874165688,1582.4,12.334913429429754,6.310100079881413,5.0725,28.275,32.742,24.498
Sweet potato,2017,Kharif     ,Puducherry,2.0794415416798357,3.58351893845611,1582.4,7.005861546088463,1.297463147413275,5.0,28.275,32.742,24.498
Sweet potato,2017,Rabi       ,Puducherry,1.2543220918560989,2.1972245773362196,1582.4,6.182980213266594,0.3220834991691133,5.0725,28.275,32.742,24.498
Tapioca,2017,Kharif     ,Puducherry,5.214935757608986,8.235095497258357,1582.4,10.268565293881931,4.256179924807906,5.0725,28.275,32.742,24.498
Tapioca,2017,Rabi       ,Puducherry,1.6094379124341003,4.394449154672439,1582.4,6.4469254415373864,0.9242589015233319,5.0725,28.275,32.742,24.498
Turmeric,2017,Kharif     ,Puducherry,2.1972245773362196,3.2188758248682006,1582.4,7.139279613221655,1.3962446919730587,3.0,28.275,32.742,24.498
Urad,2017,Kharif     ,Puducherry,2.3978952727983707,2.302585092994046,1582.4,7.362264487269224,1.5686159179138452,0.9,28.275,32.742,24.498
Urad,2017,Rabi       ,Puducherry,5.560681631015528,5.556828061699537,1582.4,10.615897018355353,4.599353300666526,0.75,28.275,32.742,24.498
Urad,2017,Summer     ,Puducherry,5.60947179518496,4.672828834461906,1582.4,10.664869850893533,4.647846460268528,0.55,28.275,32.742,24.498
Arecanut,2017,Rabi       ,Assam,11.113387755076854,10.875723740692331,2098.564,16.17241737163035,10.145828057567222,0.827,24.53,32.674,16.947
Arhar/Tur,2017,Kharif     ,Assam,8.632305998516742,8.449556542700426,2098.564,13.691173295210643,7.66501276400798,0.821,24.53,32.674,16.947
Banana,2017,Whole Year ,Assam,10.879612005311733,13.72479012912003,2098.564,15.938637719672247,9.912058714951794,5.0725,24.53,32.674,16.947
Black pepper,2017,Whole Year ,Assam,8.148734808937169,8.938925271988273,2098.564,13.207491936337284,7.18162236240019,2.113,24.53,32.674,16.947
Castor seed,2017,Kharif     ,Assam,6.63200177739563,5.8805329864007,2098.564,11.689736198365054,5.666565086839385,0.6,24.53,32.674,16.947
Coconut ,2017,Whole Year ,Assam,9.899379124491585,18.43423228286143,2098.564,14.958373669595916,8.931877009673086,5.0725,24.53,32.674,16.947
Cotton(lint),2017,Kharif     ,Assam,6.648984550024776,5.937536205082426,2098.564,11.70674104499938,5.683511737813841,0.603,24.53,32.674,16.947
Dry chillies,2017,Whole Year ,Assam,9.915564333761576,9.851931065621725,2098.564,14.974559679837249,8.948060903913374,0.852,24.53,32.674,16.947
Ginger,2017,Whole Year ,Assam,9.803998654035386,11.99291036518454,2098.564,14.862988206325277,8.836504736325479,5.0725,24.53,32.674,16.947
Gram,2017,Rabi       ,Assam,7.729295674310482,7.354362330421477,2098.564,12.787903051532703,6.762428883714565,0.617,24.53,32.674,16.947
Jute,2017,Kharif     ,Assam,11.15520711973478,13.6425264709952,2098.564,16.214237343142205,10.187646425804122,5.0725,24.53,32.674,16.947
Linseed,2017,Rabi       ,Assam,8.518192691749322,8.028129059431759,2098.564,13.577038574199696,7.550934602164159,0.556,24.53,32.674,16.947
Maize,2017,Kharif     ,Assam,10.358948446965533,11.500690927301886,2098.564,15.417961373388017,9.391416153113775,2.989,24.53,32.674,16.947
Masoor,2017,Rabi       ,Assam,10.246580679751457,9.95318206955998,2098.564,15.305589859174429,9.279054537961697,0.705,24.53,32.674,16.947
Mesta,2017,Kharif     ,Assam,8.137103389639302,9.911852468867755,2098.564,13.19585715526506,7.169996458951965,5.0725,24.53,32.674,16.947
Moong(Green Gram),2017,Rabi       ,Assam,9.34233308143468,8.993054630146133,2098.564,14.401290432831777,8.374892027946128,0.659,24.53,32.674,16.947
Niger seed,2017,Kharif     ,Assam,8.69433468816865,8.122371243406553,2098.564,13.753212639467472,7.727023966647838,0.546,24.53,32.674,16.947
Onion,2017,Whole Year ,Assam,9.028698584086985,11.29445846153992,2098.564,14.087623853512927,8.061310195114372,5.0725,24.53,32.674,16.947
Other  Rabi pulses,2017,Rabi       ,Assam,9.602517585757411,9.37305428246393,2098.564,14.661494887475964,8.635043780346402,0.689,24.53,32.674,16.947
Peas & beans (Pulses),2017,Rabi       ,Assam,10.3407419831337,10.27055827265698,2098.564,15.399754330664287,9.373210639747438,0.904,24.53,32.674,16.947
Potato,2017,Whole Year ,Assam,11.54121161307073,13.488351419503626,2098.564,16.60024638697123,10.573643447427951,5.0725,24.53,32.674,16.947
Rapeseed &Mustard,2017,Rabi       ,Assam,12.57862192287668,12.131160503965042,2098.564,17.637662933176845,11.611043517190415,0.637,24.53,32.674,16.947
Rice,2017,Autumn     ,Assam,11.948027042206698,12.25176277144729,2098.564,17.00706504460839,10.980453575450618,1.418,24.53,32.674,16.947
Rice,2017,Summer     ,Assam,12.900226818902626,13.990509536669967,2098.564,17.95926877058279,11.932646867474585,2.705,24.53,32.674,16.947
Rice,2017,Winter     ,Assam,14.446143300880205,15.172149769701383,2098.564,19.505187205242166,13.478560143034034,2.064,24.53,32.674,16.947
Sesamum,2017,Kharif     ,Assam,9.41041998369184,9.029417836095936,2098.564,14.469383067115217,8.442969520261952,0.638,24.53,32.674,16.947
Small millets,2017,Kharif     ,Assam,8.562931083090092,8.025843344150903,2098.564,13.621785653439224,7.595658735219029,0.61,24.53,32.674,16.947
Sugarcane,2017,Whole Year ,Assam,10.327447243280456,13.94914507027178,2098.564,15.386459161383863,9.359916604957052,5.0725,24.53,32.674,16.947
Sweet potato,2017,Whole Year ,Assam,8.576216531865699,10.281923988256374,2098.564,13.635073608182392,7.60894007122455,5.0725,24.53,32.674,16.947
Tapioca,2017,Whole Year ,Assam,8.044947049617722,10.27052363402451,2098.564,13.103672750806135,7.077886163898682,5.0725,24.53,32.674,16.947
Tobacco,2017,Whole Year ,Assam,5.003946305945459,4.23410650459726,2098.564,10.056299622539179,4.0472529546882505,0.628,24.53,32.674,16.947
Turmeric,2017,Whole Year ,Assam,9.733410722158611,9.942131176128333,2098.564,14.79239626039174,8.765923394572988,1.164,24.53,32.674,16.947
Urad,2017,Rabi       ,Assam,11.02615810629731,10.592325461507976,2098.564,16.085186372334103,10.058600626256643,0.651,24.53,32.674,16.947
Wheat,2017,Rabi       ,Assam,9.786223132375477,10.112897224395695,2098.564,14.845211700377263,8.81873083063846,1.339,24.53,32.674,16.947
Arecanut,2017,Rabi       ,Meghalaya,9.809726172721653,10.085225605791667,4472.3,14.868716038453673,8.842231740411549,1.295,19.494,26.621,12.182
Arhar/Tur,2017,Kharif     ,Meghalaya,7.072421900537371,7.330405211844402,4472.3,12.130623189373619,6.106220784406171,1.118,19.494,26.621,12.182
Banana,2017,Kharif     ,Meghalaya,8.890823576004383,11.457455037444154,4472.3,13.949731227982545,7.923464105250483,5.0725,19.494,26.621,12.182
Black pepper,2017,Rabi       ,Meghalaya,6.933423025730715,6.647688373563329,4472.3,11.99149852156556,5.967427969279741,0.76,19.494,26.621,12.182
Cashewnut,2017,Rabi       ,Meghalaya,9.255504923930557,9.603462956885961,4472.3,14.314454375819494,8.288076838381514,1.396,19.494,26.621,12.182
Castor seed,2017,Rabi       ,Meghalaya,4.290459441148391,4.189654742026425,4472.3,9.33579876545711,3.344979701663927,1.004,19.494,26.621,12.182
Coriander,2017,Whole Year ,Meghalaya,6.1779441140506,7.538494999413465,4472.3,11.234924908366212,5.213739390072739,3.738,19.494,26.621,12.182
Cotton(lint),2017,Kharif     ,Meghalaya,8.889583991794973,9.081597496083457,4472.3,13.948491474104415,7.922224799537819,1.17,19.494,26.621,12.182
Cowpea(Lobia),2017,Rabi       ,Meghalaya,7.4205789054108005,7.834788107388194,4472.3,12.47902816260624,6.453971395583343,1.631,19.494,26.621,12.182
Dry chillies,2017,Whole Year ,Meghalaya,7.749753406274437,7.760893195851024,4472.3,12.808369635730386,6.782872096835447,1.225,19.494,26.621,12.182
Ginger,2017,Kharif     ,Meghalaya,9.204825191288073,11.100375317138834,4472.3,14.263769705233829,8.23740521179594,5.0725,19.494,26.621,12.182
Gram,2017,Rabi       ,Meghalaya,7.527793987721444,7.591861714889934,4472.3,12.586303771200418,6.56108724138243,1.08,19.494,26.621,12.182
Jute,2017,Kharif     ,Meghalaya,8.80597465931132,11.134092550662734,4472.3,13.864870198046752,7.838635071099584,5.0725,19.494,26.621,12.182
Linseed,2017,Rabi       ,Meghalaya,4.543294782270004,4.02535169073515,4472.3,9.591712221179,3.592919062968025,0.605,19.494,26.621,12.182
Maize,2017,Kharif     ,Meghalaya,9.80659111529043,10.636456227282745,4472.3,14.865580809676848,8.83909696429062,2.246,19.494,26.621,12.182
Masoor,2017,Rabi       ,Meghalaya,7.136483208590247,7.237059026124737,4472.3,12.194736837346383,6.170196335051379,1.321,19.494,26.621,12.182
Mesta,2017,Kharif     ,Meghalaya,8.405367376233981,10.179375345105198,4472.3,13.464189541855966,7.438148208240657,5.0725,19.494,26.621,12.182
Onion,2017,Rabi       ,Meghalaya,6.313548046277095,8.505120610181969,4472.3,11.370790769842353,5.348915419311128,5.0725,19.494,26.621,12.182
Peas & beans (Pulses),2017,Rabi       ,Meghalaya,7.7501841622578365,8.411165786770708,4472.3,12.808800576164906,6.783302550290818,1.799,19.494,26.621,12.182
Potato,2017,Summer     ,Meghalaya,9.438272440022189,11.870068299431116,4472.3,14.497237758064916,8.470818308106281,5.0725,19.494,26.621,12.182
Potato,2017,Winter     ,Meghalaya,8.756997183623554,10.694781794235597,4472.3,13.815885247759285,7.789669863819426,5.0725,19.494,26.621,12.182
Rapeseed &Mustard,2017,Rabi       ,Meghalaya,9.197255132427527,9.129889247578555,4472.3,14.256198887069422,8.229836399388375,0.89,19.494,26.621,12.182
Rice,2017,Autumn     ,Meghalaya,10.421566805013427,11.275289910002583,4472.3,15.48058164387261,9.454031371178052,2.552,19.494,26.621,12.182
Rice,2017,Rabi       ,Meghalaya,9.523982546097495,11.057676449092979,4472.3,14.582954362881996,8.556517745331726,2.576,19.494,26.621,12.182
Rice,2017,Winter     ,Meghalaya,11.0648242177762,11.997035381068363,4472.3,16.123853097011807,10.097265730900142,2.36,19.494,26.621,12.182
Sesamum,2017,Rabi       ,Meghalaya,7.772331575169614,7.700295203420117,4472.3,12.830957366358971,6.805434582832298,1.037,19.494,26.621,12.182
Small millets,2017,Rabi       ,Meghalaya,7.981049759665957,7.930565854233965,4472.3,13.039754426409973,7.0140233826573315,1.112,19.494,26.621,12.182
Soyabean,2017,Kharif     ,Meghalaya,7.527255919373784,8.16763571524637,4472.3,12.585765415020221,6.560549644991184,2.148,19.494,26.621,12.182
Sugarcane,2017,Whole Year ,Meghalaya,4.804021044733257,5.8916442118257715,4472.3,9.85488747029998,3.849721979230767,2.67,19.494,26.621,12.182
Sweet potato,2017,Kharif     ,Meghalaya,8.45807992692373,9.664722620318962,4472.3,13.516913506602627,7.4908420276717615,3.695,19.494,26.621,12.182
Tapioca,2017,Kharif     ,Meghalaya,8.595819511871428,10.478104543389605,4472.3,13.654680225513113,7.628537081638723,5.0725,19.494,26.621,12.182
Tobacco,2017,Rabi       ,Meghalaya,6.684611727667927,6.675823221634848,4472.3,11.742413328507977,5.719065098187358,1.055,19.494,26.621,12.182
Turmeric,2017,Whole Year ,Meghalaya,7.882314918980268,9.710994440420677,4472.3,12.940984320317954,6.91534639342795,5.0725,19.494,26.621,12.182
Wheat,2017,Rabi       ,Meghalaya,6.133398042996649,6.78897174299217,4472.3,11.1902847305744,5.169346985251076,1.636,19.494,26.621,12.182
Arecanut,2017,Whole Year ,Goa,7.515889085215125,8.101677747454572,2772.5,12.574392463969689,6.549192840560192,1.92,25.288,34.872,17.7
Banana,2017,Whole Year ,Goa,7.795234929002173,10.202702860801582,2772.5,12.853870201470857,6.828322385334227,5.0725,25.288,34.872,17.7
Black pepper,2017,Whole Year ,Goa,6.678342114654332,5.783825182329737,2772.5,11.73613589404807,5.712808285863513,0.41,25.288,34.872,17.7
Cashewnut,2017,Whole Year ,Goa,10.937543542130863,10.240423967124363,2772.5,15.996570310104746,9.969988521812102,0.465,25.288,34.872,17.7
Coconut ,2017,Whole Year ,Goa,10.172368995524192,18.43423228286143,2772.5,15.2313754591209,9.204847312712573,5.0725,25.288,34.872,17.7
Groundnut,2017,Kharif     ,Goa,5.638354669333745,6.480044561926653,2772.5,10.693856720594535,4.676560182074764,2.33,25.288,34.872,17.7
Groundnut,2017,Rabi       ,Goa,7.1372784372603855,7.944492163932159,2772.5,12.195532694885415,6.170990533266469,2.24,25.288,34.872,17.7
Other  Rabi pulses,2017,Rabi       ,Goa,8.584103896698863,8.441607204459642,2772.5,13.642962445092788,7.616825020085898,0.84,25.288,34.872,17.7
Other Kharif pulses,2017,Kharif     ,Goa,5.278114659230517,5.236441962829949,2772.5,10.332076563778328,4.318820558770089,0.775,25.288,34.872,17.7
Rice,2017,Kharif     ,Goa,10.211707276205457,11.17437106214469,2772.5,15.270715204494314,9.244183188593661,2.635,25.288,34.872,17.7
Rice,2017,Rabi       ,Goa,9.33273498018979,10.364671149400635,2772.5,14.391691491704997,8.365295305475573,2.855,25.288,34.872,17.7
